('CR005', 'Kacang bogor *kering', 'DABM-1964', 10.0, 370, 16.0, 6.0, 65.0, 26.3),  
('CR006', 'Kacang bogor *segar', 'KZGPI-1990', 60.8, 165, 7.7, 3.1, 27.4, 2.5),  
('CR007', 'Kacang endel *biji *kering', 'DABM-1964', 14.0, 331, 25.0, 1.0, 58.0, 23.6),  
('CR008', 'Kacang ercis *segar', 'KZGMI-2001', 67.6, 129, 12.4, 0.7, 18.3, 28.6),  
('CR009', 'Kacang galing *segar', 'DABM-1964', 12.0, 336, 23.1, 1.7, 59.5, NULL),  
('CR010', 'Kacang gude *biji *kering', 'KZGPI-1990', 16.1, 316, 20.7, 1.0, 58.0, 4.6),  
('CR011', 'Kacang gude *biji *segar', 'DABM-1964', 70.3, 114, 7.0, 0.6, 20.8, 4.4),  
('CR012', 'Kacang hijau var *bakti *kering', 'KZGPI-1990', 7.4, 350, 17.1, 1.8, 70.7, 5.7),  
('CR013', 'Kacang hijau var *siwalik *kering', 'KZGPI-1990', 8.8, 339, 20.8, 2.1, 64.6, 7.4),  
('CR014', 'Kacang hijau *kering', 'KZGPI-1990', 15.5, 323, 22.9, 1.5, 56.8, 7.5),  
('CR015', 'Kacang hitam *kering', 'KZGMI-2001', 12.5, 346, 16.6, 1.7, 66.1, 22.8),  
('CR016', 'Kacang kapri *segar', 'DABM-1964', 74.3, 98, 6.7, 0.4, 17.7, 6.2),  
('CR017', 'Kacang kedelai *kering', 'KZGPI-1990', 12.7, 381, 40.4, 16.7, 24.9, 3.2),  
('CR018', 'Kacang kedelai *segar', 'DABM-1964', 20.0, 286, 30.2, 15.6, 30.1, 2.9),  
('CR019', 'Kacang kincai *kering', 'KZGMI-2001', 4.2, 444, 19.9, 16.0, 55.0, NULL),  
('CR020', 'Kacang komak *segar', 'KZGMI-2001', 20.9, 327, 16.4, 4.3, 55.8, 0.5),  
('CR021', 'Kacang kuning *kering', 'KZGMI-2001', 11.7, 355, 17.0, 2.5, 66.0, 15.1),
('CR022', 'Kacang lebui /iris *kering', 'KZGMI-2001', 11.8, 346, 16.5, 1.5, 66.6, 37.3),  
('CR023', 'Kacang mentega *kering', 'KZGMI-2001', 13.7, 344, 16.7, 2.1, 64.6, 13.0),  
('CR024', 'Kacang merah /banda *kering', 'KZGMI-2001', 13.0, 350, 13.9, 3.0, 66.9, 26.3),  
('CR025', 'Kacang merah tua *kering', 'KZGPI-1990', 12.3, 280, 16.7, 1.6, 63.2, 4.6),  
('CR026', 'Kacang merah *kering', 'KZGPI-1990', 17.7, 314, 22.1, 1.1, 56.2, 4.0),  
('CR027', 'Kacang merah *segar', 'KZGPI-1990', 57.2, 171, 11.0, 2.2, 28.0, 2.1),  
('CR028', 'Kacang mete/biji jambu monyet *segar', 'KZGMI-2001', 4.6, 616, 16.3, 48.4, 28.7, 0.9),  
('CR029', 'Kacang panjang *biji *kering', 'DABM-1964', 12.2, 357, 17.3, 1.5, 68.6, 10.6),  
('CR030', 'Kacang tanah sangan *kering', 'KZGPI-1990', 1.2, 560, 29.5, 43.0, 24.1, 2.9),  
('CR031', 'Kacang tanah sangan tanpa selaput *kering', 'DABM-1964', 2.6, 559, 26.9, 44.2, 23.6, 2.6),  
('CR032', 'Kacang tanah *kering', 'KZGPI-1990', 9.6, 525, 27.9, 42.7, 17.4, 2.4),  
('CR033', 'Kacang tolo / tunggak *kering', 'KZGPI-1990', 13.5, 331, 24.4, 1.9, 56.6, 1.6),  
('CR034', 'Kacang tunis *kering', 'KZGMI-2001', 10.5, 351, 12.2, 1.2, 72.9, 29.5),  
('CR035', 'Kacang uci *kering', 'KZGPI-1990', 9.9, 358, 23.4, 2.4, 60.6, 7.4),  
('CR036', 'Kacang urei *kering', 'KZGMI-2001', 12.8, 354, 12.8, 1.8, 69.3, 26.1),  
('CR037', 'Kenari banda *kering', 'KZGMI-2001', 13.0, 616, 13.9, 56.2, 13.7, NULL),  
('CR038', 'Kenari *kering', 'DABM-1964', 3.0, 657, 15.0, 66.0, 13.0, NULL),  
('CR039', 'Komak polong *segar', 'KZGMI-2001', 74.3, 99, 3.3, 0.1, 21.2, 10.3),  
('CR040', 'Koro andong *kering', 'KZGPI-1990', 10.8, 356, 20.5, 4.1, 61.6, 7.0),  
('CR041', 'Koro benguk *biji *kering', 'DABM-1964', 15.0, 332, 24.0, 3.0, 55.0, 5.6),  
('CR042', 'Koro kerupuk *biji *segar', 'DABM-1964', 67.2, 125, 8.3, 0.7, 22.1, 2.2),  
('CR043', 'Koro loke *biji *segar', 'DABM-1964', 88.6, 33, 2.7, 0.2, 7.9, 3.5),  
('CR044', 'Koro roay *kering', 'KZGPI-1990', 13.0, 344, 12.5, 2.1, 69.4, 7.5),
('CR045', 'Koro wedus *biji *kering', 'DABM-1964', 11.8, 338, 22.2, 1.5, 61.0, 5.8),  
('CR046', 'Lamtoro biji *muda *segar', 'DABM-1964', 77.4, 85, 5.7, 0.3, 15.4, 10.8),  
('CR047', 'Lamtoro biji *tua *segar', 'DABM-1964', 61.4, 148, 10.6, 0.5, 26.2, 17.0),  
('CR048', 'Lamtoro var *gung *tanpa kulit',  'KZGPI-1990', 10.2, 367, 46.4, 5.4, 32.5, 2.6),  
('CR049', 'Lamtoro var *lokal *dengan kulit', 'KZGPI-1990', 13.5, 336, 23.8, 1.2, 59.7, 15.4),  
('CR050', 'Nangka *biji *segar', 'DABM-1964', 57.7, 165, 4.2, 0.1, 36.7, 1.8),  
('CR051', 'Saga merah terkupas *mentah', 'KZGPI-1990', 8.1, 449, 30.6, 25.5, 31.9, 3.5),  
('CR052', 'Wijen *mentah',  'DABM-1964', 5.8, 568, 19.3, 51.1, 18.1, 3.6),  
('CP001', 'Kacang belimbing *rebus',  'KZGPI-1990', 55.6, 204, 16.9, 8.8, 17.5, 4.8),  
('CP002', 'Kacang bogor *goreng', 'KZGPI-1990', 3.0, 479, 12.7, 23.2, 58.9, 1.2),  
('CP003', 'Kacang bogor *rebus', 'KZGPI-1990', 61.2, 161, 7.7, 2.8, 27.1, 2.0),  
('CP004', 'Kacang gude *rebus', 'KZGPI-1990', 61.5, 147, 9.0, 0.5, 27.5, 3.4),  
('CP005', 'Kacang hijau *rebus', 'KZGPI-1990', 71.3, 109, 8.7, 0.5, 18.3, 1.5),  
('CP006', 'Kacang kedelai *goreng', 'KZGPI-1990', 9.6, 521, 32.2, 37.7, 22.9, 7.6),  
('CP007', 'Kacang kedelai *rebus', 'KZGPI-1990', 56.8, 189, 20.2, 8.2, 12.7, 1.6),  
('CP008', 'Kacang merah kering *rebus', 'KZGPI-1990', 59.6, 158, 10.3, 0.9, 28.2, 2.6),  
('CP009', 'Kacang merah segar *rebus', 'KZGPI-1990', 63.1, 144, 10.0, 1.0, 24.7, 3.5),  
('CP010', 'Kacang mete/biji jambu monyet *goreng', 'KZGPI-1990', 1.0, 629, 20.4, 56.3, 19.8, 1.1),  
('CP011', 'Kacang tanah rebus dg kulit', 'DABM-1964', 40.2, 360, 13.5, 31.2, 12.8, NULL),  
('CP012', 'Kacang tanah *goreng', 'KZGPI-1990', 2.5, 564, 25.5, 44.4, 25.5, 2.8),  
('CP013', 'Kacang tanah *rebus', 'KZGPI-1990', 62.1, 220, 10.6, 18.0, 8.0, 1.0),
('CP014', 'Kacang tolo *rebus', 'KZGPI-1990', 64.4, 138, 10.7, 1.1, 22.6, 0.9),  
('CP015', 'Ampas kacang hijau', 'KZGPI-1990', 70.6, 96, 3.7, 0.6, 19.1, 2.7),  
('CP016', 'Ampas tahu *mentah', 'KZGPI-1990', 84.1, 67, 5.0, 2.1, 8.1, 4.1),  
('CP017', 'Ampas tahu kukus', 'KZGPI-1990', 82.5, 75, 4.1, 2.1, 10.7, 5.1),  
('CP018', 'Ampas tahu *kering', 'DABM-1964', 9.0, 414, 26.6, 18.3, 41.3, 0.0),  
('CP019', 'Pepea oncom ampas tahu', 'KZGPI-1990', 80.9, 76, 5.2, 1.8, 10.6, 2.2),  
('CP020', 'Bungkil biji karet', 'DABM-1964', 12.0, 333, 29.3, 3.3, 50.0, NULL),  
('CP021', 'Bungkil kacang tanah', 'DABM-1964', 14.0, 336, 37.4, 13.0, 30.5, NULL),  
('CP022', 'Bungkil kelapa', 'DABM-1964', 16.0, 368, 23.0, 15.0, 40.0, NULL),  
('CP023', 'Dodol banjarmasin', 'KZGMI-2001', 17.3, 368, 2.6, 8.6, 70.0, 0.5),  
('CP024', 'Emping (kerupuk melinjo)', 'DABM-1964', 13.0, 345, 12.0, 1.5, 71.5, NULL),  
('CP025', 'Emping komak', 'KZGMI-2001', 14.2, 355, 17.8, 4.6, 60.7, NULL),  
('CP026', 'Enting-enting gepuk hello kity', 'KZGPI-1990', 2.4, 538, 13.6, 30.3, 52.6, 0.2),  
('CP027', 'Enting-enting gepuk kacang tanah', 'KZGPI-1990', 4.2, 524, 13.3, 29.2, 52.0, 0.2),  
('CP028', 'Enting-enting wijen', 'KZGPI-1990', 3.7, 565, 18.2, 38.4, 36.8, 1.9),  
('CP029', 'Geplak', 'KZGMI-2001', 29.6, 350, 1.4, 14.4, 53.6, 1.8),  
('CP030', 'Geplak jahe', 'KZGMI-2001', 12.4, 462, 3.1, 24.4, 57.7, 3.3),  
('CP031', 'Kacang atom', 'KZGPI-1990', 3.1, 533, 27.8, 38.1, 28.8, 2.5),  
('CP032', 'Kacang goyang', 'KZGMI-2001', 8.3, 516, 14.7, 31.1, 44.4, NULL),  
('CP033', 'Kacang negara', 'KZGMI-2001', 3.1, 480, 18.4, 19.1, 58.5, 11.7),  
('CP034', 'Kacang sukro', 'KZGPI-1990', 4.7, 484, 8.8, 26.1, 57.7, 1.8),  
('CP035', 'Kacang tanah sari', 'KZGPI-1990', 2.1, 561, 25.5, 43.8, 26.0, 2.2),  
('CP036', 'Keju kacang tanah (peanut butter)', 'DABM-1964', 3.0, 590, 27.0, 49.0, 20.9, 1.6),  
('CP037', 'Kembang tahu', 'KZGPI-1990', 10.8, 380, 48.9, 13.8, 23.3, 0.0),
('CP038', 'Kembang tahu rebus', 'KZGPI-1990', 79.8, 90, 10.7, 4.0, 4.7, NULL),  
('CP039', 'Keripik oncom', 'KZGPI-1990', 3.0, 598, 8.3, 43.8, 42.6, 3.3),  
('CP040', 'Keripik tempe', 'KZGPI-1990', 3.3, 581, 12.1, 40.6, 41.7, 2.2),  
('CP041', 'Keripik tempe abadi', 'KZGPI-1990', 4.5, 556, 15.8, 37.1, 39.8, 3.5),  
('CP042', 'Keripik tempe abadi', 'KZGPI-1990', 3.2, 542, 40.3, 42.4, 11.6, 2.2),  
('CP043', 'Keripik tempe abadi', 'KZGPI-1990', 4.4, 510, 12.3, 27.9, 52.4, 3.6),  
('CP044', 'Keripik tempe abadi', 'KZGPI-1990', 4.5, 529, 20.8, 31.7, 40.2, 3.0),  
('CP045', 'Kerupik tempe abadi', 'KZGPI-1990', 4.8, 540, 16.7, 33.9, 42.0, 2.2),  
('CP046', 'Kwaci', 'DABM-1964', 9.9, 515, 30.6, 42.1, 13.8, 13.6),  
('CP047', 'Melinjo emping tebal *goreng *manis', 'KZGPI-1990', 5.6, 439, 10.0, 16.4, 65.7, NULL),  
('CP048', 'Melinjo emping tebal *goreng *asin', 'KZGPI-1990', 8.0, 431, 11.1, 16.2, 63.0, NULL),  
('CP049', 'Melinjo emping tipis *goreng', 'KZGPI-1990', 3.3, 485, 11.5, 24.5, 59.1, NULL),  
('CP050', 'Moon tahu', 'KZGMS-1993', 79.9, 128, 8.0, 10.0, 1.3, 0.2),  
('CP051', 'Oncom', 'DABM-1964', 57.0, 187, 13.0, 6.0, 22.6, NULL),  
('CP052', 'Oncom kacang hijau', 'KZGPI-1990', 13.4, 376, 14.9, 6.0, 65.7, 12.3),  
('CP053', 'Oncom kacang tanah', 'KZGPI-1990', 16.5, 351, 11.0, 5.3, 65.9, 9.0),  
('CP054', 'Rempeyek kacang pepes', 'KZGPI-1990', 65.0, 132, 12.7, 3.8, 13.7, 3.1),  
('CP055', 'Rempeyek kacang tanah', 'KZGPI-1990', 3.9, 513, 17.5, 32.5, 44.3, 1.7),  
('CP056', 'Rempeyek kacang tolo', 'KZGPI-1990', 6.1, 451, 11.2, 20.2, 59.7, 1.8),  
('CP057', 'Rempeyek kacang uci', 'KZGPI-1990', 4.0, 497, 17.0, 27.6, 50.8, 2.4),  
('CP058', 'Sayur lebui', 'KZGMI-2001', 83.9, 64, 2.1, 0.6, 12.5, 5.7),  
('CP059', 'Saridele *bubuk', 'DABM-1964', 3.0, 344, 30.0, 20.0, 43.0, 6.2),
('CP060', 'Susu kedelai', 'DABM-1964', 87.0, 41, 3.5, 2.5, 5.0, 0.2),  
('CP061', 'Tahu *mentah', 'KZGPI-1990', 82.2, 80, 10.9, 4.7, 0.8, 0.1),  
('CP062', 'Tahu goreng', 'KZGPI-1990', 77.3, 115, 9.7, 8.5, 2.5, 0.1),  
('CP063', 'Tahu telur', 'KZGMS-', 41.8, 328, 12.6, 19.9, 24.6, 0.4),  
('CP064', 'Takwa', 'KZGPI-1990', 72.2, 148, 13.8, 8.5, 4.0, 0.0),  
('CP065', 'Tauco', 'KZGPI-1990', 54.0, 184, 11.4, 5.5, 22.2, 1.9),  
('CP066', 'Tauco cap beruang *cake', 'KZGPI-1990', 11.4, 347, 7.4, 5.2, 67.6, 3.2),  
('CP067', 'Tauco cap DAS *cake', 'KZGPI-1990', 10.2, 358, 7.5, 4.3, 70.4, 3.1),  
('CP068', 'Tauco cap meong', 'KZGPI-1990', 59.7, 159, 7.4, 4.9, 21.3, 1.6),  
('CP069', 'Tauji cap singa', 'KZGPI-1990', 30.4, 277, 9.1, 4.7, 49.6, 1.2),  
('CP070', 'Tempe bongkrek', 'DABM-1964', 72.5, 119, 4.4, 3.5, 18.3, NULL),  
('CP071', 'Tempe gembus P3G', 'KZGPI-1990', 81.9, 73, 5.7, 1.3, 10.3, 4.2),  
('CP072', 'Tempe gembus yogya', 'KZGPI-1990', 80.7, 76, 6.8, 0.7, 10.6, 5.3),  
('CP073', 'Tempe kacang babi', 'KZGPI-1990', 64.0, 139, 12.5, 0.8, 21.9, 1.8),  
('CP074', 'Tempe kacang belimbing', 'KZGPI-1990', 58.2, 212, 17.5, 10.0, 12.9, 2.9),  
('CP075', 'Tempe kedelai + jagung', 'KZGPI-1990', 70.6, 143, 12.0, 5.5, 11.4, 1.9),  
('CP076', 'Tempe kedelai murni *goreng', 'KZGPI-1990', 36.8, 350, 24.5, 26.6, 10.4, 4.2),  
('CP077', 'Tempe kedelai murni *mentah', 'KZGPI-1990', 55.3, 201, 20.8, 8.8, 13.5, 1.4),  
('CP078', 'Tempe koro benguk', 'DABM-1964', 64.0, 141, 10.2, 1.3, 23.2, NULL),  
('CP079', 'Tempe lamtoro', 'KZGPI-1990', 66.8, 128, 10.7, 0.5, 21.3, 7.1),  
('CP080', 'Tempe lamtoro var *gung dengan kulit', 'KZGPI-1990', 65.1, 146, 11.7, 2.3, 19.6, 7.6),  
('CP081', 'Tempe lamtoro var *gung tanpa kulit', 'KZGPI-1990', 67.1, 131, 18.0, 0.8, 13.0, 1.3),  
('CP082', 'Tempe pasar', 'KZGPI-1990', 68.3, 150, 14.0, 7.7, 9.1, 1.4),
('CP083', 'Tempe pasar goreng', 'KZGPI-1990', 42.9, 336, 20.0, 28.0,7.8, 3.4),  
('CP084', 'Kacang ijo', 'DABM-1964', 10.0, 364, 4.5, 1.0, 3.5 ,16.1),  
('CP085', 'Tepung Jalejo', 'BKP', 10.0, 388, 19.0, 7.5,61.2, 5.8),  
('CP086', 'Tepung kacang kedelai', 'DABM-1964', 9.0, 347, 35.9, 20.6,29.9, 5.8),
('DR001', 'Akar tonjong *segar', 'KZGPI-1990', 86.7, 45, 1.1, 0.4, 10.8, 1.2),  
('DR002', 'Ale *toge *segar', 'KZGPI-1990', 90.6, 37, 4.4, 0.5, 3.8, 1.7),  
('DR003', 'Andaliman *segar', 'KZGPI-1990', 74.2, 99, 4.6, 1.0, 18.0, 8.5),  
('DR004', 'Andewi *segar', 'DABM-1964', 91.8, 226, 1.6, 0.2, 5.3,4.1),  
('DR005', 'Bakung *segar', 'KZGMI-2001', 92.5, 27, 2.0, 0.2, 4.2,3.8),  
('DR006', 'Baligo *segar', 'DABM-1964', 96.1, 15, 0.4, 0.2, 3.0,0.4),  
('DR007', 'Bawang bombay *segar', 'DABM-1964', 87.5, 43, 1.4, 0.2, 10.3,2.0),  
('DR008', 'Bayam *segar', 'KZGPI-1990', 94.5, 16, 0.9, 0.4, 2.9,0.7),  
('DR009', 'Bayam merah *segar', 'KZGMI-2001', 88.5, 41, 2.2, 0.8, 6.3,2.2),  
('DR010', 'Bit *segar', 'DABM-1964', 87.6, 41, 1.6, 0.1, 9.6, 2.6),  
('DR011', 'Buah kelor', 'KZGMI-2001', 89.5, 38, 1.5, 0.2, 7.5,3.2),  
('DR012', 'Buah merah', 'KZGMI-2001', 81.2, 87, 2.6, 2.7, 13.1,4.0),  
('DR013', 'Buncis *segar', 'KZGPI-1990', 89.6, 34, 2.4, 0.3, 7.2,1.9),  
('DR014', 'Bunga pepaya *segar', 'KZGPI-1990', 87.3, 45, 2.6, 0.3, 8.1,1.6),  
('DR015', 'Bunga turi *segar', 'BKP', 90.4, 42, 2.0, 1.1, 6.1,3.3),  
('DR016', 'Caisin *segar', 'KZGPI-1990', 93.6, 20, 1.7, 0.4, 3.4,1.2),  
('DR017', 'Daun bangun-bangun *segar', 'KZGPI-1990', 92.5, 27, 1.3, 0.6, 4.0,1.0),  
('DR018', 'Daun bawang merah *segar', 'KZGMI-2001', 89.1, 41, 2.0, 0.3, 7.8,2.1),  
('DR019', 'Daun bebuas *segar', 'KZGPI-1990', 87.9, 41, 2.7, 1.0, 7.3,2.1),  
('DR020', 'Daun belem *segar', 'KZGPI-1990', 84.6, 50, 4.4, 1.4, 7.8,1.9),  
('DR021', 'Daun bluntas *segar', 'DABM-1964', 86.0, 44, 1.8, 0.5, 9.4, NULL),  
('DR022', 'Daun gandaria *segar', 'DABM-1964', 81.0, 63, 3.1, 0.3, 14.0, 2.1),
('DR023', 'Daun gedi besar *segar', 'KZGMI-2001', 84.0, 58, 2.9, 0.7, 10.0, 3.3),  
('DR024', 'Daun gedi kecil *segar', 'KZGMI-2001', 83.7, 61, 3.2, 0.7, 10.4, 3.4),  
('DR025', 'Daun gelang *segar', 'KZGPI-1990', 90.3, 30, 1.3, 0.7, 5.8, 1.3),  
('DR026', 'Daun gunda bali *segar', 'KZGPI-1990', 86.4, 50, 4.6, 0.9, 7.0, 1.4),  
('DR027', 'Daun gunda serang *segar', 'KZGPI-1990', 84.6, 62, 4.2, 0.9, 9.2, 1.3),  
('DR028', 'Daun jambu mete muda *segar', 'DABM-1964', 78.0, 78, 4.6, 0.5, 16.2, 3.0),  
('DR029', 'Daun jampang *segar', 'KZGPI-1990', 88.9, 34, 3.8, 0.5, 5.3, 1.4),  
('DR030', 'Daun jawaw seluang *segar', 'KZGMI-2001', 77.2, 93, 5.0, 1.3, 15.3, 3.9),  
('DR031', 'Daun jonghe *segar', 'KZGPI-1990', 91.4, 27, 2.1, 0.7, 4.4, 2.0),  
('DR032', 'Daun kacang ma *segar', 'KZGPI-1990', 89.1, 36, 2.9, 0.6, 6.8, 1.8),  
('DR033', 'Daun kacang panjang *segar', 'KZGPI-1990', 89.7, 30, 3.1, 0.3, 5.8, 1.7),  
('DR034', 'Daun kasbi/singkong karet *segar', 'KZGMI-2001', 80.3, 92, 4.0, 3.6, 10.9, 5.8),  
('DR035', 'Daun katuk *segar', 'KZGPI-1990', 81.0, 59, 6.4, 1.0, 9.9, 1.5),  
('DR036', 'Daun kecipir *segar', 'DABM-1964', 85.0, 52, 5.0, 0.5, 8.5, NULL),  
('DR037', 'Daun kedondong *segar', 'DABM-1964', 81.0, 59, 3.5, 0.3, 13.4, 10.7),  
('DR038', 'Daun kelor *segar', 'KZGMI-2001', 75.5, 92, 5.1, 1.6, 14.3, 8.2),  
('DR039', 'Daun kemang *segar', 'DABM-1964', 85.0, 43, 5.5, 0.3, 7.5, 8.4),  
('DR040', 'Daun kenikir *segar', 'BKP', 87.6, 45, 3.7, 0.5, 6.6, 5.8),  
('DR041', 'Daun kesum *segar', 'KZGPI-1990', 84.8, 48, 4.5, 0.8, 9.1, 1.6),  
('DR042', 'Daun kol sawi *segar', 'KZGPI-1990', 93.1, 22, 2.1, 0.5, 3.6, 0.9),  
('DR043', 'Daun koro *segar', 'DABM-1964', 91.0, 23, 3.0, 0.3, 3.7, NULL),  
('DR044', 'Daun kubis *segar', 'KZGMI-2001', 86.2, 51, 2.5, 1.1, 8.0, 3.4),  
('DR045', 'Daun kumak *segar', 'KZGPI-1990', 95.2, 14, 1.3, 0.3, 2.3, 0.9),
('DR046', 'Daun labu siam *segar', 'DABM-1964', 89.7, 34, 4.0, 0.4, 4.7, 3.5),  
('DR047', 'Daun labu waluh/kuning *segar', 'DABM-1964', 89.7, 34, 3.6, 0.6, 4.5, 2.9),  
('DR048', 'Daun lamtoro *segar', 'KZGPI-1990', 74.0, 87, 8.3, 1.8, 14.4, 3.3),  
('DR049', 'Daun leilem *segar', 'KZGMI-2001', 79.4, 76, 2.8, 0.2, 15.8, 3.1),  
('DR050', 'Daun leunca *segar', 'DABM-1964', 85.0, 49, 4.7, 0.5, 8.1, NULL),  
('DR051', 'Daun lobak *segar', 'DKBM-1964', 90.0, 30, 2.3, 0.4, 5.8, 3.2),  
('DR052', 'Daun lompong talas *segar', 'DABM-1964', 87.2, 44, 3.0, 0.8, 7.4, 3.3),  
('DR057', 'Daun oyong *segar', 'DABM-1964', 93.0, 22, 1.0, 0.1, 5.3, 2.0),  
('DR058', 'Daun pakis *segar', 'KZGPI-1990', 86.8, 39, 4.5, 0.4, 6.9, 2.0),  
('DR059', 'Daun pakis longgiho *segar', 'KZGMI-2001', 89.5, 54, 2.2, 3.6, 3.1, 2.1),  
('DR060', 'Daun wambateu *segar', 'KZGMI-2001', 86.9, 53, 3.4, 1.2, 7.2, 4.8),  
('DR061', 'Daun paku *segar', 'KZGMI-2001', 88.8, 29, 3.4, 0.1, 6.5, 4.3),  
('DR062', 'Daun pangi *segar', 'KZGMI-2001', 76.1, 104, 3.9, 0.6, 17.9, 8.3),  
('DR063', 'Daun pare *segar', 'KZGMI-2001', 87.3, 49, 2.7, 1.0, 8.4, 3.0),  
('DR064', 'Daun pepaya *segar', 'DABM-1964', 75.4, 87, 8.0, 2.0, 11.9, 1.5),  
('DR065', 'Daun pohpohan *segar', 'KZGPI-1990', 87.4, 37, 2.5, 0.8, 6.9, 2.6),  
('DR066', 'Daun selasih *segar', 'KZGMI-2001', 83.1, 62, 4.0, 0.5, 10.5, 5.3),  
('DR067', 'Daun semanggi *segar', 'KZGPI-1990', 84.7, 45, 4.4, 0.5, 8.5, 1.9),
('DR069', 'Daun simpur *segar', 'KZGPI-1990', 86.2, 53, 3.2, 2.5, 7.6, 1.6),  
('DR070', 'Daun singkil *segar', 'KZGPI-1990', 80.9, 68, 2.0, 1.0, 15.2, 3.3),  
('DR071', 'Daun singkong *segar', 'KZGPI-1990', 84.4, 50, 6.2, 1.1, 7.1, 2.4),  
('DR072', 'Daun singkong *segar', 'DABM-1964', 58.0, 144, 12.7, 1.2, 25.2, 10.2),  
('DR073', 'Daun singkong *segar', 'KZGMI-2001', 84.4, 50, 6.2, 1.1, 7.1, 2.4),  
('DR074', 'Daun singkong *segar', 'KZGMI-2001', 81.1, 74, 6.3, 0.7, 10.7, 4.6),  
('DR075', 'Daun sintrong *segar', 'KZGPI-1990', 88.5, 36, 2.6, 0.9, 6.1, 1.7),  
('DR076', 'Daun talas *segar', 'KZGPI-1990', 81.1, 59, 3.0, 0.4, 13.5, 3.0),  
('DR077', 'Daun tespong *segar', 'DABM-1964', 81.0, 70, 2.9, 0.3, 13.9, 2.3),  
('DR078', 'Daun ubi kuning *segar', 'KZGMI-2001', 83.5, 62, 3.7, 0.3, 11.1, 6.4),  
('DR079', 'Daun ubi merah *segar', 'KZGPI-1990', 84.4, 48, 3.0, 0.3, 10.8, 1.4),  
('DR080', 'Daun ubi putih *segar', 'KZGMI-2001', 87.5, 46, 2.8, 0.2, 8.2, 4.8),  
('DR081', 'Daun ubi tinta *segar', 'KZGMI-2001', 85.1, 55, 1.7, 0.1, 11.9, 7.6),  
('DR082', 'Eceng *segar', 'DABM-1964', 93.0, 19, 1.0, 0.2, 3.8, 1.8),  
('DR083', 'Gambas (oyong) *segar', 'DABM-1964', 94.5, 19, 0.8, 0.2, 4.1, 1.3),  
('DR084', 'Genjer *segar', 'DABM-1964', 90.0, 35, 1.7, 0.2, 7.7, 2.5),  
('DR085', 'Jagung muda / semi *segar', 'DABM-1964', 89.5, 35, 2.2, 0.1, 7.4, 1.9),  
('DR086', 'Jamur encik', 'KZGMI-2001', 24.8, 296, 9.4, 1.1, 62.0, NULL),  
('DR087', 'Jamur kuping *kering', 'DABM-1964', 14.9, 294, 16.0, 0.9, 64.6, 46.5),  
('DR088', 'Jamur kuping *segar', 'DABM-1964', 93.7, 21, 3.8, 0.6, 0.9, 5.1),  
('DR089', 'Jamur merang *segar', 'BKP', 91.5, 30, 3.5, 0.2, 4.0, 2.4),  
('DR090', 'Jamur tiram *segar', 'BKP', 92.5, 30, 1.9, 0.1, 5.5, 3.6),  
('DR091', 'Jamur sagu', 'KZGMI-2001', 91.3, 48, 1.9, 3.2, 2.8, 1.0),  
('DR092', 'Jantung pisang *segar', 'DABM-1964', 90.2, 32, 1.2, 0.3, 7.1, 3.2),
('DR093', 'Jengkol *segar', 'KZGMI-2001', 52.7, 192, 5.4, 0.3, 40.7, 1.5),  
('DR094', 'Jotang *segar', 'DABM-1964', 89.0, 34, 1.9, 0.3, 7.1, 3.5),  
('DR095', 'Kabau *segar', 'KZGMI-2001', 67.2, 130, 6.7, 0.3, 25.2, 2.9),  
('DR096', 'Kacang mekah *polong *segar', 'KZGPI-1990', 93.6, 22, 1.1, 1.0, 3.4, 1.1),  
('DR097', 'Kacang panjang *segar', 'KZGMI-2001', 91.8, 31, 2.3, 0.1, 5.3, 2.7),  
('DR098', 'Kacang ranti polong', 'KZGPI-1990', 88.5, 37, 3.1, 0.2, 7.9, 2.5),  
('DR099', 'Kalakai *segar', 'KZGMI-2001', 89.9, 38, 2.4, 0.2, 6.6, 5.8),  
('DR100', 'Kangkung *segar', 'KZGPI-1990', 91.0, 28, 3.4, 0.7, 3.9, 2.0),  
('DR101', 'Kangkung tondano', 'KZGMI-2001', 88.5, 43, 1.8, 0.2, 8.4, 4.3),  
('DR102', 'Kapri muda *segar', 'DABM-1964', 86.8, 45, 3.3, 0.2, 9.0, 1.8),  
('DR103', 'Karawila', 'KZGMI-2001', 93.7, 25, 2.3, 0.2, 3.5, 2.1),  
('DR104', 'Kecipir muda *segar', 'DABM-1964', 90.4, 32, 2.9, 0.2, 5.8, 5.5),  
('DR105', 'Kecombrang *segar', 'KZGPI-1990', 90.0, 34, 0.9, 1.0, 6.7, 2.6),  
('DR106', 'Kelawi *kluwih *segar', 'DABM-1964', 70.0, 118, 1.5, 0.3, 27.2, 5.0),  
('DR107', 'Kembang turi *segar', 'DABM-1964', 87.4, 51, 1.8, 0.6, 9.6, 5.0),  
('DR108', 'Kerokot *segar', 'DABM-1964', 93.0, 26, 1.7, 0.4, 3.8, 1.0),  
('DR109', 'Ketimun *segar', 'KZGPI-1990', 97.9, 8, 0.2, 0.2, 1.4, 0.3),  
('DR110', 'Ketimun krai *segar', 'KZGPI-1990', 96.8, 10, 0.5, 0.2, 2.0, 0.6),  
('DR111', 'Ketimun madura *segar', 'KZGPI-1990', 97.1, 9, 0.5, 0.1, 1.9, 0.7),  
